Date,District,Warehouse_Name,Percent_of_Crime_Solved,Number_of_Lights
2023-08-02,Петрокотский,Сметанинковы,89.4236809,1101
2023-08-02,Приморский,Колбасовы,92.19852978,1372
2023-08-02,Приморский,Молочковы,88.39027941,1037
2023-08-02,Приморский,Мятновы,92.03346937,1160
2023-08-02,Приморский,Сметанинковы,98.24970008,1080
2023-08-02,Невский,Колбасовы,89.96609541,957
2023-08-02,Невский,Молочковы,96.08532267,1173
2023-08-02,Невский,Мятновы,88.895856,1085
2023-08-02,Невский,Сметанинковы,94.0903293,1363
2023-08-01,Мышеостровский,Колбасовы,71.10875972,724
2023-08-01,Мышеостровский,Молочковы,69.91422674,934
2023-08-01,Мышеостровский,Мятновы,68.79604346,585
2023-08-01,Мышеостровский,Сметанинковы,68.39916114,715
2023-08-01,Краснокотейский,Колбасовы,64.97667103,471
2023-08-01,Краснокотейский,Молочковы,62.67861181,642
2023-08-01,Краснокотейский,Мятновы,62.48175517,728
2023-08-01,Краснокотейский,Сметанинковы,61.88706366,636
2023-08-01,Мышесельский,Колбасовы,63.92534527,628
2023-08-01,Мышесельский,Молочковы,64.93629031,608
2023-08-01,Мышесельский,Мятновы,64.87139345,704
2023-08-01,Мышесельский,Сметанинковы,66.77727192,791
2023-08-01,Петрокотский,Колбасовы,69.32363529,687
2023-08-01,Петрокотский,Молочковы,61.79072542,634
2023-08-01,Петрокотский,Мятновы,71.31725857,702
2023-08-01,Петрокотский,Сметанинковы,62.32527506,704
2023-08-01,Приморский,Колбасовы,64.14588648,678
2023-08-01,Приморский,Молочковы,67.84834047,477
2023-08-01,Приморский,Мятновы,67.27297086,734
2023-08-01,Приморский,Сметанинковы,71.13942418,740
2023-08-01,Невский,Колбасовы,66.76867574,863
2023-08-01,Невский,Молочковы,66.89266611,660
2023-08-01,Невский,Мятновы,70.70643314,644
2023-08-01,Невский,Сметанинковы,62.33393071,566
2023-07-31,Мышеостровский,Колбасовы,83.65626437,745
2023-07-31,Мышеостровский,Молочковы,80.86037586,908
2023-07-31,Мышеостровский,Мятновы,80.13654006,567
2023-07-31,Мышеостровский,Сметанинковы,83.51961404,954
2023-07-31,Краснокотейский,Колбасовы,87.32491196,949
2023-07-31,Краснокотейский,Молочковы,85.56199373,740
2023-07-31,Краснокотейский,Мятновы,84.59512163,858
2023-07-31,Краснокотейский,Сметанинковы,81.51819023,802
2023-07-31,Мышесельский,Колбасовы,82.87487234,573
2023-07-31,Мышесельский,Молочковы,86.2231451,1053
2023-07-31,Мышесельский,Мятновы,87.13546851,690
2023-07-31,Мышесельский,Сметанинковы,81.97534112,666
2023-07-31,Петрокотский,Колбасовы,86.49637716,1241
2023-07-31,Петрокотский,Молочковы,84.89341433,868
2023-07-31,Петрокотский,Мятновы,81.92372764,677
2023-07-31,Петрокотский,Сметанинковы,88.33712948,1144
2023-07-31,Приморский,Колбасовы,83.10498194,364
2023-07-31,Приморский,Молочковы,84.3304779,1018
2023-07-31,Приморский,Мятновы,80.12374599,707
2023-07-31,Приморский,Сметанинковы,86.81989134,1076
2023-07-31,Невский,Колбасовы,83.35512176,791
2023-07-31,Невский,Молочковы,84.63438185,1012
2023-07-31,Невский,Мятновы,86.62481005,820
2023-07-31,Невский,Сметанинковы,87.01972835,1137
2023-07-30,Мышеостровский,Колбасовы,79.77348408,827
2023-07-30,Мышеостровский,Молочковы,74.15256174,1000
2023-07-30,Мышеостровский,Мятновы,73.45321826,799
2023-07-30,Мышеостровский,Сметанинковы,76.50899297,554
2023-07-30,Краснокотейский,Колбасовы,79.83119318,790
2023-07-30,Краснокотейский,Молочковы,82.66920445,759
2023-07-30,Краснокотейский,Мятновы,80.8349922,756
2023-07-30,Краснокотейский,Сметанинковы,82.78616076,951
2023-07-30,Мышесельский,Колбасовы,79.1722363,671
2023-07-30,Мышесельский,Молочковы,75.68806676,705
2023-07-30,Мышесельский,Мятновы,76.67437532,705
2023-07-30,Мышесельский,Сметанинковы,77.56437209,820
2023-07-30,Петрокотский,Колбасовы,76.11506133,601
2023-07-30,Петрокотский,Молочковы,77.16507022,561
2023-07-30,Петрокотский,Мятновы,74.88517426,634
2023-07-30,Петрокотский,Сметанинковы,78.88158853,740
2023-07-30,Приморский,Колбасовы,75.67216052,544
2023-07-30,Приморский,Молочковы,77.10659686,903
2023-07-30,Приморский,Мятновы,77.99318044,907
2023-07-30,Приморский,Сметанинковы,76.62550231,636
2023-07-30,Невский,Колбасовы,73.39482955,864
2023-07-30,Невский,Молочковы,82.66022014,912
2023-07-30,Невский,Мятновы,76.48020423,744
2023-07-30,Невский,Сметанинковы,75.79171065,645
2023-07-29,Мышеостровский,Колбасовы,61.29485606,471
2023-07-29,Мышеостровский,Молочковы,56.45100079,438
2023-07-29,Мышеостровский,Мятновы,62.95081199,849
2023-07-29,Мышеостровский,Сметанинковы,56.9593376,588
2023-07-29,Краснокотейский,Колбасовы,56.85301677,335
2023-07-29,Краснокотейский,Молочковы,55.43452168,576
2023-07-29,Краснокотейский,Мятновы,56.4128297,347
2023-07-29,Краснокотейский,Сметанинковы,55.83693508,609
2023-07-29,Мышесельский,Колбасовы,64.47490787,410
2023-07-29,Мышесельский,Молочковы,61.67040968,709
2023-07-29,Мышесельский,Мятновы,62.31554962,729
2023-07-29,Мышесельский,Сметанинковы,55.62256604,505
2023-07-29,Петрокотский,Колбасовы,64.80846404,606
2023-07-29,Петрокотский,Молочковы,60.68884357,556
2023-07-29,Петрокотский,Мятновы,60.47259852,524
2023-07-29,Петрокотский,Сметанинковы,59.69667549,544
2023-07-29,Приморский,Колбасовы,56.22000579,618
2023-07-29,Приморский,Молочковы,60.16530918,600
2023-07-29,Приморский,Мятновы,61.09099782,634
2023-07-29,Приморский,Сметанинковы,56.94977115,486
2023-07-29,Невский,Колбасовы,56.92135417,405
2023-07-29,Невский,Молочковы,61.71478197,622
2023-07-29,Невский,Мятновы,56.56158971,573
2023-07-29,Невский,Сметанинковы,63.23104725,673
2023-07-28,Мышеостровский,Колбасовы,76.26049078,717
2023-07-28,Мышеостровский,Молочковы,73.54815597,893
2023-07-28,Мышеостровский,Мятновы,75.06850198,684
2023-07-28,Мышеостровский,Сметанинковы,76.07932712,886
2023-07-28,Краснокотейский,Колбасовы,77.86865748,673
2023-07-28,Краснокотейский,Молочковы,73.92604954,977
2023-07-28,Краснокотейский,Мятновы,73.69930366,752
2023-07-28,Краснокотейский,Сметанинковы,71.21433226,724
2023-07-28,Мышесельский,Колбасовы,68.67726345,717
2023-07-28,Мышесельский,Молочковы,74.94697386,726
2023-07-28,Мышесельский,Мятновы,73.21574593,578
2023-07-28,Мышесельский,Сметанинковы,78.2657675,653
2023-07-28,Петрокотский,Колбасовы,71.60261895,611
2023-07-28,Петрокотский,Молочковы,69.9158562,598
2023-07-28,Петрокотский,Мятновы,75.01369345,725
2023-07-28,Петрокотский,Сметанинковы,75.72405049,747
2023-07-28,Приморский,Колбасовы,76.95889743,687
2023-07-28,Приморский,Молочковы,76.65935957,521
2023-07-28,Приморский,Мятновы,74.77022753,783
2023-07-28,Приморский,Сметанинковы,70.29095864,471
2023-07-28,Невский,Колбасовы,68.50068486,748
2023-07-28,Невский,Молочковы,76.84290208,869
2023-07-28,Невский,Мятновы,73.33595281,598
2023-07-28,Невский,Сметанинковы,72.96957832,785
2023-07-27,Мышеостровский,Колбасовы,89.05710255,855
2023-07-27,Мышеостровский,Молочковы,86.38596339,721
2023-07-27,Мышеостровский,Мятновы,82.37571086,906
2023-07-27,Мышеостровский,Сметанинковы,82.75106262,747
2023-07-27,Краснокотейский,Колбасовы,89.00698136,740
2023-07-27,Краснокотейский,Молочковы,90.28631518,1193
2023-07-27,Краснокотейский,Мятновы,84.57202018,451
2023-07-27,Краснокотейский,Сметанинковы,89.56115916,634
2023-07-27,Мышесельский,Колбасовы,90.35481899,681
2023-07-27,Мышесельский,Молочковы,88.8551576,811
2023-07-27,Мышесельский,Мятновы,84.13784018,1061
2023-07-27,Мышесельский,Сметанинковы,86.27454084,837
2023-07-27,Петрокотский,Колбасовы,86.43073031,1053
2023-07-27,Петрокотский,Молочковы,90.5128051,1052
